"","species","interactions","potential_prey","prob_expected","prob_int","expected_indegree","mean_cooccurrence"
"148","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"149","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"150","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"151","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"152","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"153","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"154","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"155","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"156","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"157","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"158","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"159","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"160","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"161","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"162","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"163","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"164","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"165","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"166","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"167","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"168","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"169","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"170","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"171","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"172","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"173","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"174","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"175","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"176","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"177","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
